Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,Conf_y_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Conf_x_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,Conf_y_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2019,3,NW,49,1,Duke,75,4,Virginia Tech,73,1,7,ACC,30.62,120.0,89.3,72.1,12.85,110.7,97.8,ACC,10.9,10.4,32.0,6.0,82.7,67.8,14.92,11.98,17.48,9.41,26.9,0.2414108187134504,ACC,24.07,118.1,94.0,63.7,8.47,108.3,99.9,ACC,9.9,6.7,26.0,9.0,73.5,62.1,11.49,7.79,6.5,12.79,19.28,-0.3479532163742689
2019,3,NW,50,2,Michigan St.,80,3,LSU,63,15,11,B10,30.81,121.0,90.2,66.9,13.67,110.6,96.9,Big Ten,10.7,9.1,32.0,7.0,77.6,65.0,12.59,12.34,12.94,11.99,24.93,0.3788200339558574,SEC,20.22,117.7,97.5,70.0,10.02,109.3,99.3,SEC,8.5,4.2,28.0,7.0,80.4,73.1,7.34,9.16,13.87,2.63,16.5,0.1103801169590643
2019,3,SW,51,1,Gonzaga,72,4,Florida St.,58,17,23,WCC,32.85,124.5,91.6,70.2,4.46,106.9,102.5,WCC,14.0,9.0,33.0,4.0,87.6,64.9,22.78,5.01,18.57,9.22,27.79,0.1331578947368421,ACC,22.39,112.8,90.4,68.6,10.46,109.8,99.3,ACC,5.9,8.7,29.0,8.0,74.9,67.2,7.73,10.26,8.69,9.31,17.99,0.1170112781954887
2019,3,SW,52,2,Michigan,44,3,Texas Tech,63,31,27,B10,28.32,114.5,86.2,64.8,11.27,109.2,98.0,Big Ten,6.3,11.5,30.0,7.0,69.6,58.3,11.27,10.55,4.23,17.6,21.82,0.5723684210526315,B12,30.03,114.1,84.1,66.6,11.18,109.8,98.7,Big 12,6.2,12.6,31.0,7.0,72.8,59.5,13.26,9.53,5.95,16.84,22.79,0.1548582995951417
2019,3,NE,53,1,Virginia,53,12,Oregon,49,33,38,ACC,34.22,123.4,89.2,59.4,11.18,109.2,98.1,ACC,12.2,11.0,35.0,3.0,71.4,56.1,15.32,10.15,5.08,20.38,25.46,-0.4263157894736841,P12,17.86,109.5,91.7,64.2,5.47,107.7,102.3,Pac-12,3.7,7.8,25.0,13.0,70.0,62.2,7.82,6.13,0.68,13.27,13.95,0.4038461538461538
2019,3,NE,54,2,Tennessee,94,3,Purdue,99,47,43,SEC,26.24,122.7,96.5,67.8,10.69,109.7,99.0,SEC,11.4,5.7,31.0,6.0,82.0,69.7,12.3,10.16,14.69,6.86,21.55,-0.229876160990712,B10,26.81,122.5,95.6,65.9,13.16,110.3,97.1,Big Ten,11.8,5.6,26.0,10.0,76.7,67.3,9.42,11.99,12.29,9.11,21.4,-0.3323502722323049
2019,3,SE,55,1,North Carolina,80,5,Auburn,97,49,53,ACC,27.69,119.7,92.0,74.3,12.6,110.7,98.1,ACC,10.7,8.2,29.0,7.0,85.8,73.2,12.58,11.35,19.81,4.12,23.94,0.4583978328173375,SEC,25.0,120.9,95.9,67.9,12.23,110.7,98.5,SEC,10.5,5.9,30.0,10.0,79.7,68.8,10.95,10.92,13.12,7.72,20.84,0.4629186602870814
2019,3,SE,56,2,Kentucky,62,3,Houston,58,63,59,SEC,27.57,117.6,90.1,65.6,11.32,110.7,99.4,SEC,9.4,8.8,30.0,7.0,75.8,64.7,11.14,10.29,8.31,13.12,21.43,0.4377055921052632,Amer,24.13,115.3,91.2,66.1,4.45,105.7,101.3,American,7.7,8.1,33.0,4.0,75.3,61.0,14.3,4.61,6.31,12.6,18.91,-0.1659356725146198
2019,4,NW,57,1,Duke,67,2,Michigan St.,68,1,15,ACC,30.62,120.0,89.3,72.1,12.85,110.7,97.8,ACC,10.9,10.4,32.0,6.0,82.7,67.8,14.92,11.98,17.48,9.41,26.9,0.2414108187134504,B10,30.81,121.0,90.2,66.9,13.67,110.6,96.9,Big Ten,10.7,9.1,32.0,7.0,77.6,65.0,12.59,12.34,12.94,11.99,24.93,0.3788200339558574
2019,4,SW,58,1,Gonzaga,69,3,Texas Tech,75,17,27,WCC,32.85,124.5,91.6,70.2,4.46,106.9,102.5,WCC,14.0,9.0,33.0,4.0,87.6,64.9,22.78,5.01,18.57,9.22,27.79,0.1331578947368421,B12,30.03,114.1,84.1,66.6,11.18,109.8,98.7,Big 12,6.2,12.6,31.0,7.0,72.8,59.5,13.26,9.53,5.95,16.84,22.79,0.1548582995951417
2019,4,NE,59,1,Virginia,80,3,Purdue,75,33,43,ACC,34.22,123.4,89.2,59.4,11.18,109.2,98.1,ACC,12.2,11.0,35.0,3.0,71.4,56.1,15.32,10.15,5.08,20.38,25.46,-0.4263157894736841,B10,26.81,122.5,95.6,65.9,13.16,110.3,97.1,Big Ten,11.8,5.6,26.0,10.0,76.7,67.3,9.42,11.99,12.29,9.11,21.4,-0.3323502722323049
2019,4,SE,60,2,Kentucky,71,5,Auburn,77,63,53,SEC,27.57,117.6,90.1,65.6,11.32,110.7,99.4,SEC,9.4,8.8,30.0,7.0,75.8,64.7,11.14,10.29,8.31,13.12,21.43,0.4377055921052632,SEC,25.0,120.9,95.9,67.9,12.23,110.7,98.5,SEC,10.5,5.9,30.0,10.0,79.7,68.8,10.95,10.92,13.12,7.72,20.84,0.4629186602870814
2019,5,F4,61,2,Michigan St.,51,3,Texas Tech,61,15,27,B10,30.81,121.0,90.2,66.9,13.67,110.6,96.9,Big Ten,10.7,9.1,32.0,7.0,77.6,65.0,12.59,12.34,12.94,11.99,24.93,0.3788200339558574,B12,30.03,114.1,84.1,66.6,11.18,109.8,98.7,Big 12,6.2,12.6,31.0,7.0,72.8,59.5,13.26,9.53,5.95,16.84,22.79,0.1548582995951417
2019,5,F4,62,1,Virginia,63,5,Auburn,62,33,53,ACC,34.22,123.4,89.2,59.4,11.18,109.2,98.1,ACC,12.2,11.0,35.0,3.0,71.4,56.1,15.32,10.15,5.08,20.38,25.46,-0.4263157894736841,SEC,25.0,120.9,95.9,67.9,12.23,110.7,98.5,SEC,10.5,5.9,30.0,10.0,79.7,68.8,10.95,10.92,13.12,7.72,20.84,0.4629186602870814
2019,6,Champ,63,1,Virginia,85,3,Texas Tech,77,33,27,ACC,34.22,123.4,89.2,59.4,11.18,109.2,98.1,ACC,12.2,11.0,35.0,3.0,71.4,56.1,15.32,10.15,5.08,20.38,25.46,-0.4263157894736841,B12,30.03,114.1,84.1,66.6,11.18,109.8,98.7,Big 12,6.2,12.6,31.0,7.0,72.8,59.5,13.26,9.53,5.95,16.84,22.79,0.1548582995951417
2021,PI,PI,-4,16,Texas Southern,60,16,Mount St. Mary's,52,18,65,SWAC,-4.37,99.8,104.2,71.5,-7.73,95.5,103.2,SWAC,-1.6,-0.1,17.0,9.0,73.9,69.5,4.42,-9.03,-1.13,-5.02,-6.15,0.3925438596491228,NEC,-6.62,94.5,101.1,61.6,-6.45,99.4,105.9,NEC,-3.6,1.3,12.0,11.0,63.2,62.2,1.0,-6.67,-12.18,6.51,-5.67,0.493421052631579
2021,PI,PI,-3,11,Drake,53,11,Wichita St.,52,10,65,MVC,14.27,112.5,98.2,66.3,3.98,104.1,100.1,MVC,5.7,1.6,26.0,5.0,75.9,64.5,11.45,-0.48,5.19,4.23,9.42,-0.4122807017543859,Amer,12.3,109.5,97.2,67.0,10.47,106.4,96.0,American,1.7,3.3,16.0,6.0,71.5,66.8,4.68,6.91,4.94,4.43,9.36,0.0741626794258373
2021,PI,PI,-2,16,Norfolk St.,54,16,Appalachian St.,53,2,65,MEAC,-4.47,99.1,103.6,67.5,-7.09,98.1,105.2,MEAC,-3.0,-0.1,17.0,8.0,73.6,69.7,3.88,-8.51,-4.55,-1.61,-6.16,0.6315789473684211,SB,-4.71,98.4,103.1,65.5,-2.83,100.4,103.3,Sun Belt,-1.5,0.9,17.0,12.0,70.3,64.1,6.17,-5.72,-5.88,0.04,-5.84,-0.1578947368421052
2021,PI,PI,-1,11,UCLA,86,11,Michigan St.,80,26,65,P12,22.43,116.9,94.5,63.8,17.38,111.3,93.9,Pac-12,8.1,3.3,22.0,10.0,73.4,68.4,4.97,11.34,8.06,8.24,16.3,0.3679511278195489,B10,12.9,107.1,94.2,68.3,17.72,112.5,94.8,Big Ten,3.1,4.0,15.0,13.0,69.4,71.1,-1.68,11.48,3.9,5.9,9.8,0.3788200339558574
2021,1,NW,1,1,Gonzaga,98,16,Norfolk St.,55,1,2,WCC,36.48,126.4,89.9,73.8,11.35,108.1,96.8,WCC,15.0,6.3,31.0,1.0,91.0,69.7,21.28,5.92,23.21,3.99,27.2,0.1331578947368421,MEAC,-4.47,99.1,103.6,67.5,-7.09,98.1,105.2,MEAC,-3.0,-0.1,17.0,8.0,73.6,69.7,3.88,-8.51,-4.55,-1.61,-6.16,0.6315789473684211
2021,1,NW,2,8,Oklahoma,72,9,Missouri,68,3,4,B12,17.06,112.1,95.1,67.1,14.29,109.5,95.2,Big 12,6.4,4.6,16.0,11.0,74.5,69.9,4.67,8.86,7.32,6.2,13.52,-0.2283138401559453,SEC,15.14,110.6,95.5,68.4,15.85,110.2,94.4,SEC,4.8,4.2,16.0,10.0,73.4,71.9,1.5,10.87,7.12,5.25,12.37,-0.3546650717703349
2021,1,NW,3,5,Creighton,63,12,UC Santa Barbara,62,5,6,BE,20.59,113.4,92.8,68.7,13.19,108.8,95.6,Big East,8.0,5.0,22.0,9.0,76.0,68.2,7.74,8.54,9.71,6.57,16.28,-0.2422600619195046,BW,13.63,109.9,96.2,65.6,1.8,102.8,101.0,Big West,5.2,2.9,22.0,5.0,76.0,62.8,13.15,-2.08,1.58,6.22,7.8,-0.1701127819548871
2021,1,NW,4,4,Virginia,58,13,Ohio,62,7,8,ACC,21.42,114.7,93.3,59.9,12.05,109.8,97.8,ACC,8.0,5.8,18.0,7.0,68.2,60.5,7.68,7.59,0.18,15.09,15.27,-0.4263157894736841,MAC,10.47,111.4,100.9,69.2,5.23,106.1,100.9,MAC,4.9,0.2,17.0,8.0,79.2,72.6,6.6,-0.57,5.65,-0.18,5.48,0.4078947368421053
2021,1,NW,5,6,USC,72,11,Drake,56,9,10,P12,27.58,115.7,88.1,67.0,16.27,111.1,94.8,Pac-12,7.0,7.3,25.0,8.0,74.9,65.1,9.85,10.65,9.4,11.1,20.5,-0.0921052631578946,MVC,14.27,112.5,98.2,66.3,3.98,104.1,100.1,MVC,5.7,1.6,26.0,5.0,75.9,64.5,11.45,-0.48,5.19,4.23,9.42,-0.4122807017543859
2021,1,NW,6,3,Kansas,93,14,Eastern Washington,84,11,12,B12,19.98,110.1,90.2,68.2,15.83,110.7,94.8,Big 12,5.3,6.7,21.0,9.0,73.0,67.0,6.03,10.26,6.16,9.13,15.29,0.0206258890469417,BSky,8.19,109.5,101.3,72.2,-0.43,102.0,102.4,Big Sky,4.1,0.0,16.0,8.0,78.3,70.4,7.88,-3.15,7.29,-3.26,4.03,-0.1644736842105262
2021,1,NW,7,7,Oregon,0,10,VCU,0,13,14,P12,21.85,117.2,95.4,67.2,15.2,110.6,95.4,Pac-12,8.2,3.0,21.0,7.0,72.3,66.0,6.28,9.65,8.61,7.54,16.15,0.4038461538461538,A10,15.04,105.2,90.2,69.6,8.57,106.5,98.0,A 10,0.8,7.4,19.0,7.0,69.0,62.7,6.3,4.76,3.66,7.64,11.3,-0.1026315789473684
2021,1,NW,8,2,Iowa,86,15,Grand Canyon,74,15,16,B10,26.87,123.5,96.7,69.9,16.41,110.4,94.0,Big Ten,14.3,2.7,22.0,9.0,83.7,72.7,10.97,10.43,18.32,3.08,21.4,-0.1828947368421052,WAC,8.32,105.4,97.1,64.9,-1.44,102.0,103.5,WAC,3.6,2.8,17.0,7.0,75.5,62.1,13.38,-3.46,-1.81,6.92,5.11,-0.1249999999999999
2021,1,SW,9,1,Michigan,82,16,Texas Southern,66,17,18,B10,29.67,117.6,87.9,66.6,16.44,111.7,95.3,Big Ten,9.7,7.7,23.0,5.0,75.8,65.1,10.75,11.25,9.74,12.25,22.0,0.5723684210526315,SWAC,-4.37,99.8,104.2,71.5,-7.73,95.5,103.2,SWAC,-1.6,-0.1,17.0,9.0,73.9,69.5,4.42,-9.03,-1.13,-5.02,-6.15,0.3925438596491228
2021,1,SW,10,8,LSU,76,9,St. Bonaventure,61,19,20,SEC,20.35,120.1,99.8,70.6,14.77,108.7,93.9,SEC,11.2,1.4,19.0,10.0,81.8,75.2,6.55,9.14,15.24,0.46,15.7,0.1103801169590643,A10,19.04,110.0,91.0,64.8,8.53,106.6,98.0,A 10,5.2,6.2,16.0,5.0,70.0,61.1,8.95,4.49,1.77,11.67,13.44,-0.2203947368421052
2021,1,SW,11,5,Colorado,96,12,Georgetown,73,21,22,P12,25.1,116.3,91.2,66.1,15.43,110.3,94.9,Pac-12,7.4,5.7,23.0,9.0,73.1,63.8,9.31,9.57,7.71,11.17,18.88,-0.2734962406015037,BE,12.91,107.9,95.0,69.7,14.96,110.6,95.6,Big East,3.1,4.0,13.0,13.0,71.4,71.7,-0.23,10.36,5.71,4.42,10.13,-0.0852272727272726
2021,1,SW,12,4,Florida St.,64,13,UNC Greensboro,54,23,24,ACC,22.12,114.9,92.8,69.9,13.48,109.5,96.0,ACC,7.0,5.7,18.0,7.0,77.2,69.2,7.96,9.16,11.6,5.52,17.12,0.1170112781954887,SC,7.79,103.6,95.8,68.0,1.48,103.8,102.3,Southern,1.1,4.3,21.0,9.0,73.0,67.3,5.63,-2.15,-0.62,4.1,3.48,-0.1463815789473683
2021,1,SW,13,6,BYU,62,11,UCLA,73,25,26,WCC,21.12,113.7,92.5,67.6,12.31,109.1,96.8,WCC,6.6,4.5,20.0,7.0,78.1,68.6,9.48,7.23,8.13,7.06,15.19,-0.3578216374269005,P12,22.43,116.9,94.5,63.8,17.38,111.3,93.9,Pac-12,8.1,3.3,22.0,10.0,73.4,68.4,4.97,11.34,8.06,8.24,16.3,0.3679511278195489
2021,1,SW,14,3,Texas,52,14,Abilene Christian,53,27,28,B12,20.31,113.1,92.8,68.6,14.52,109.2,94.7,Big 12,6.7,5.7,19.0,8.0,74.4,68.2,6.15,9.36,8.88,6.63,15.51,-0.1256805807622504,Slnd,10.11,101.7,91.6,69.3,-5.43,99.4,104.8,Southland,-0.7,6.5,24.0,5.0,75.7,60.4,15.28,-6.37,-0.28,6.56,6.27,0.375
2021,1,SW,15,7,Connecticut,54,10,Maryland,63,29,30,BE,20.61,113.1,92.5,65.5,12.99,108.2,95.2,Big East,6.4,6.1,15.0,8.0,71.7,64.6,7.17,8.59,5.79,9.98,15.77,0.384725400457666,B10,17.63,111.8,94.1,64.7,17.1,110.2,93.1,Big Ten,6.0,3.8,17.0,14.0,68.9,65.6,3.26,11.97,3.95,9.99,13.94,0.1290045766590389
2021,1,SW,16,2,Alabama,68,15,Iona,55,31,32,SEC,25.09,112.9,87.8,73.3,14.8,110.1,95.3,SEC,5.8,8.6,26.0,7.0,79.7,70.1,9.58,10.01,13.35,6.24,19.58,-0.126731301939058,MAAC,-0.78,100.2,101.0,67.7,-5.67,98.3,103.9,MAAC,0.3,1.1,12.0,6.0,71.3,66.1,5.22,-6.42,-2.81,1.61,-1.2,-0.1864035087719298
2021,1,NE,17,1,Baylor,79,16,Hartford,55,33,34,B12,33.87,125.0,91.1,67.4,13.25,108.7,95.5,Big 12,13.9,6.8,28.0,2.0,82.9,65.5,17.43,7.4,15.41,9.42,24.83,-0.2061403508771929,AE,-2.98,97.0,100.0,66.9,-5.09,99.2,104.3,Am. East,-2.9,2.5,15.0,9.0,65.4,63.9,1.5,-4.95,-5.92,2.47,-3.45,-0.006578947368421
2021,1,NE,18,8,North Carolina,62,9,Wisconsin,85,35,36,ACC,18.62,110.3,91.7,71.5,14.79,110.9,96.1,ACC,5.1,6.6,18.0,11.0,75.2,69.9,5.28,9.52,9.25,5.55,14.79,0.4583978328173375,B10,22.4,113.0,90.6,64.6,18.13,112.1,93.9,Big Ten,6.0,7.2,18.0,13.0,69.9,64.6,5.29,11.93,4.38,12.83,17.22,0.2757675438596491
2021,1,NE,19,5,Villanova,73,12,Winthrop,63,37,38,BE,23.02,119.0,96.0,64.2,13.66,109.3,95.7,Big East,10.9,4.2,18.0,7.0,74.8,66.5,8.28,9.19,7.91,9.56,17.47,0.2173684210526316,BSth,8.48,105.0,96.5,73.1,-5.62,99.6,105.2,Big South,2.5,3.3,23.0,2.0,78.9,67.0,11.84,-7.15,6.28,-1.6,4.69,-0.1169590643274853
2021,1,NE,20,4,Purdue,69,13,North Texas,78,39,40,B10,20.33,113.3,92.9,66.1,16.61,111.2,94.6,Big Ten,6.2,5.4,18.0,10.0,71.0,66.7,4.32,11.23,6.15,9.4,15.55,-0.3323502722323049,CUSA,11.76,106.7,95.0,62.7,6.35,105.0,98.6,C-USA,3.6,3.5,18.0,10.0,69.8,62.3,7.46,1.02,-2.12,9.7,7.58,0.1200657894736842
2021,1,NE,21,6,Texas Tech,65,11,Utah St.,53,41,42,B12,21.81,112.7,90.9,65.1,12.84,108.5,95.7,Big 12,6.5,7.9,18.0,11.0,72.5,63.2,9.31,7.28,5.08,11.51,16.59,0.1548582995951417,MWC,15.34,104.8,89.5,68.6,5.64,105.4,99.7,Mountain West,1.7,6.7,20.0,9.0,72.6,62.3,10.24,1.32,2.35,8.65,10.99,-0.4008097165991903
2021,1,NE,22,3,Arkansas,85,14,Colgate,68,43,44,SEC,21.56,111.1,89.6,72.6,12.69,109.4,96.7,SEC,6.4,7.1,25.0,7.0,81.4,70.8,10.63,7.18,12.42,5.38,17.8,0.2691647597254004,Pat,9.25,110.3,101.0,72.2,-5.8,99.6,105.4,Patriot,6.9,1.6,14.0,2.0,85.2,69.6,15.56,-1.9,13.54,0.13,13.66,-0.0855263157894736
2021,1,NE,23,7,Florida,75,10,Virginia Tech,70,45,46,SEC,16.95,111.0,94.1,68.3,14.72,109.9,95.2,SEC,5.8,4.5,15.0,10.0,74.2,70.3,3.88,9.82,6.86,6.84,13.7,0.5649313501144165,ACC,14.44,109.7,95.3,65.7,9.69,107.9,98.2,ACC,5.1,4.5,15.0,7.0,72.0,66.0,6.09,6.5,4.98,7.61,12.59,-0.3479532163742689
2021,1,NE,24,2,Ohio St.,72,15,Oral Roberts,75,47,48,B10,23.58,120.7,97.1,66.7,17.9,111.6,93.7,Big Ten,10.6,3.6,21.0,10.0,77.2,71.1,6.06,12.19,12.15,6.1,18.25,-0.1360645933014353,Sum,4.83,109.3,104.4,71.4,4.09,105.2,101.1,Summit,3.4,-1.9,18.0,11.0,81.1,75.6,5.52,-0.04,7.09,-5.36,1.73,0.1986842105263158
2021,1,SE,25,1,Illinois,78,16,Drexel,49,49,50,B10,29.06,118.0,88.9,70.5,18.17,112.3,94.1,Big Ten,9.7,8.0,24.0,7.0,80.5,68.6,11.9,11.34,15.08,8.17,23.25,-0.3028947368421052,CAA,0.67,106.5,105.8,63.9,-2.28,101.2,103.5,CAA,2.4,-1.5,12.0,8.0,70.4,67.4,2.95,-3.92,-3.38,2.4,-0.97,-0.0184210526315789
2021,1,SE,26,8,Loyola Chicago,71,9,Georgia Tech,60,51,52,MVC,24.32,111.3,87.0,63.7,6.27,105.6,99.4,MVC,5.6,7.7,26.0,5.0,71.0,56.1,14.97,1.37,1.22,13.9,15.12,1.1430921052631575,ACC,17.5,113.7,96.2,67.3,12.7,108.7,96.0,ACC,6.4,3.5,17.0,9.0,74.9,70.0,4.88,7.91,8.79,4.0,12.79,0.170641447368421
2021,1,SE,27,5,Tennessee,56,12,Oregon St.,70,53,54,SEC,19.95,108.0,88.1,67.1,13.11,108.9,95.8,SEC,5.0,8.3,18.0,9.0,71.9,63.5,8.41,8.46,4.46,12.41,16.87,-0.229876160990712,P12,16.4,112.1,95.7,65.5,16.72,111.2,94.5,Pac-12,5.3,2.3,20.0,13.0,70.5,67.6,2.82,10.82,3.86,7.62,11.48,-0.2675438596491227
2021,1,SE,28,4,Oklahoma St.,69,13,Liberty,60,55,56,B12,18.95,109.6,90.7,72.4,15.52,111.1,95.6,Big 12,3.9,6.3,21.0,9.0,76.6,72.7,3.87,9.78,10.14,3.51,13.65,-0.0118421052631578,ASun,8.6,109.8,101.2,63.1,-4.82,99.5,104.3,ASUN,4.7,1.7,23.0,6.0,74.4,60.0,14.41,-6.14,-1.06,5.12,4.06,0.0592105263157895
2021,1,SE,29,6,San Diego St.,62,11,Syracuse,78,57,58,MWC,19.88,111.0,91.1,65.5,7.22,106.4,99.2,Mountain West,5.3,6.9,23.0,5.0,73.6,61.2,12.46,2.99,3.74,10.63,14.36,-0.3989661654135338,ACC,16.75,113.7,96.9,68.6,12.94,109.4,96.5,ACC,6.8,4.2,18.0,10.0,74.8,70.1,4.68,8.59,8.59,4.68,13.27,0.3881578947368421
2021,1,SE,30,3,West Virginia,84,14,Morehead St.,67,59,60,B12,20.51,116.8,96.3,69.2,15.18,109.6,94.4,Big 12,8.1,3.9,19.0,10.0,77.3,72.0,5.31,10.05,11.72,3.64,15.36,0.1641081871345029,OVC,3.19,100.6,97.4,65.2,-1.1,102.1,103.2,OVC,-1.7,2.1,23.0,8.0,68.8,64.1,4.71,-4.33,-5.93,4.98,-0.95,0.5307017543859649
2021,1,SE,31,7,Clemson,56,10,Rutgers,60,61,62,ACC,15.48,106.4,90.9,64.0,14.39,109.7,95.3,ACC,2.3,7.3,16.0,8.0,64.9,61.9,3.0,9.49,-0.71,13.21,12.49,-0.2966008771929824,B10,17.48,108.1,90.6,67.4,17.99,112.4,94.4,Big Ten,3.2,6.4,16.0,12.0,69.3,67.6,1.64,12.5,4.15,9.99,14.14,-0.1425438596491227
2021,1,SE,32,2,Houston,87,15,Cleveland St.,56,63,64,Amer,28.75,118.3,89.6,64.4,9.21,105.7,96.5,American,9.9,8.4,28.0,4.0,76.1,58.2,17.84,5.37,7.82,13.84,21.66,-0.1659356725146198,Horz,-0.13,100.6,100.7,66.1,-0.83,105.1,106.0,Horizon,-2.0,0.2,19.0,8.0,70.9,71.2,-0.3,-4.82,-5.36,0.25,-5.12,0.8355263157894738
2021,2,NW,33,1,Gonzaga,87,8,Oklahoma,71,1,3,WCC,36.48,126.4,89.9,73.8,11.35,108.1,96.8,WCC,15.0,6.3,31.0,1.0,91.0,69.7,21.28,5.92,23.21,3.99,27.2,0.1331578947368421,B12,17.06,112.1,95.1,67.1,14.29,109.5,95.2,Big 12,6.4,4.6,16.0,11.0,74.5,69.9,4.67,8.86,7.32,6.2,13.52,-0.2283138401559453
2021,2,NW,34,5,Creighton,72,13,Ohio,58,5,8,BE,20.59,113.4,92.8,68.7,13.19,108.8,95.6,Big East,8.0,5.0,22.0,9.0,76.0,68.2,7.74,8.54,9.71,6.57,16.28,-0.2422600619195046,MAC,10.47,111.4,100.9,69.2,5.23,106.1,100.9,MAC,4.9,0.2,17.0,8.0,79.2,72.6,6.6,-0.57,5.65,-0.18,5.48,0.4078947368421053
2021,2,NW,35,3,Kansas,51,6,USC,85,11,9,B12,19.98,110.1,90.2,68.2,15.83,110.7,94.8,Big 12,5.3,6.7,21.0,9.0,73.0,67.0,6.03,10.26,6.16,9.13,15.29,0.0206258890469417,P12,27.58,115.7,88.1,67.0,16.27,111.1,94.8,Pac-12,7.0,7.3,25.0,8.0,74.9,65.1,9.85,10.65,9.4,11.1,20.5,-0.0921052631578946
2021,2,NW,36,2,Iowa,80,7,Oregon,95,15,13,B10,26.87,123.5,96.7,69.9,16.41,110.4,94.0,Big Ten,14.3,2.7,22.0,9.0,83.7,72.7,10.97,10.43,18.32,3.08,21.4,-0.1828947368421052,P12,21.85,117.2,95.4,67.2,15.2,110.6,95.4,Pac-12,8.2,3.0,21.0,7.0,72.3,66.0,6.28,9.65,8.61,7.54,16.15,0.4038461538461538
2021,2,SW,37,1,Michigan,86,8,LSU,78,17,19,B10,29.67,117.6,87.9,66.6,16.44,111.7,95.3,Big Ten,9.7,7.7,23.0,5.0,75.8,65.1,10.75,11.25,9.74,12.25,22.0,0.5723684210526315,SEC,20.35,120.1,99.8,70.6,14.77,108.7,93.9,SEC,11.2,1.4,19.0,10.0,81.8,75.2,6.55,9.14,15.24,0.46,15.7,0.1103801169590643
2021,2,SW,38,4,Florida St.,71,5,Colorado,53,23,21,ACC,22.12,114.9,92.8,69.9,13.48,109.5,96.0,ACC,7.0,5.7,18.0,7.0,77.2,69.2,7.96,9.16,11.6,5.52,17.12,0.1170112781954887,P12,25.1,116.3,91.2,66.1,15.43,110.3,94.9,Pac-12,7.4,5.7,23.0,9.0,73.1,63.8,9.31,9.57,7.71,11.17,18.88,-0.2734962406015037
2021,2,SW,39,11,UCLA,67,14,Abilene Christian,47,26,28,P12,22.43,116.9,94.5,63.8,17.38,111.3,93.9,Pac-12,8.1,3.3,22.0,10.0,73.4,68.4,4.97,11.34,8.06,8.24,16.3,0.3679511278195489,Slnd,10.11,101.7,91.6,69.3,-5.43,99.4,104.8,Southland,-0.7,6.5,24.0,5.0,75.7,60.4,15.28,-6.37,-0.28,6.56,6.27,0.375
2021,2,SW,40,2,Alabama,96,10,Maryland,77,31,30,SEC,25.09,112.9,87.8,73.3,14.8,110.1,95.3,SEC,5.8,8.6,26.0,7.0,79.7,70.1,9.58,10.01,13.35,6.24,19.58,-0.126731301939058,B10,17.63,111.8,94.1,64.7,17.1,110.2,93.1,Big Ten,6.0,3.8,17.0,14.0,68.9,65.6,3.26,11.97,3.95,9.99,13.94,0.1290045766590389
2021,2,NE,41,1,Baylor,76,9,Wisconsin,63,33,36,B12,33.87,125.0,91.1,67.4,13.25,108.7,95.5,Big 12,13.9,6.8,28.0,2.0,82.9,65.5,17.43,7.4,15.41,9.42,24.83,-0.2061403508771929,B10,22.4,113.0,90.6,64.6,18.13,112.1,93.9,Big Ten,6.0,7.2,18.0,13.0,69.9,64.6,5.29,11.93,4.38,12.83,17.22,0.2757675438596491
2021,2,NE,42,5,Villanova,84,13,North Texas,61,37,40,BE,23.02,119.0,96.0,64.2,13.66,109.3,95.7,Big East,10.9,4.2,18.0,7.0,74.8,66.5,8.28,9.19,7.91,9.56,17.47,0.2173684210526316,CUSA,11.76,106.7,95.0,62.7,6.35,105.0,98.6,C-USA,3.6,3.5,18.0,10.0,69.8,62.3,7.46,1.02,-2.12,9.7,7.58,0.1200657894736842
2021,2,NE,43,3,Arkansas,68,6,Texas Tech,66,43,41,SEC,21.56,111.1,89.6,72.6,12.69,109.4,96.7,SEC,6.4,7.1,25.0,7.0,81.4,70.8,10.63,7.18,12.42,5.38,17.8,0.2691647597254004,B12,21.81,112.7,90.9,65.1,12.84,108.5,95.7,Big 12,6.5,7.9,18.0,11.0,72.5,63.2,9.31,7.28,5.08,11.51,16.59,0.1548582995951417
2021,2,NE,44,7,Florida,78,15,Oral Roberts,81,45,48,SEC,16.95,111.0,94.1,68.3,14.72,109.9,95.2,SEC,5.8,4.5,15.0,10.0,74.2,70.3,3.88,9.82,6.86,6.84,13.7,0.5649313501144165,Sum,4.83,109.3,104.4,71.4,4.09,105.2,101.1,Summit,3.4,-1.9,18.0,11.0,81.1,75.6,5.52,-0.04,7.09,-5.36,1.73,0.1986842105263158
